timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 22:39:40.051",safesoc-lnx-01,Failed attempt to run sudo.,5,5401
"May 14, 2026 @ 22:39:39.570",safesoc-lnx-01,Failed attempt to run sudo.,5,5401
"May 14, 2026 @ 22:39:34.051",safesoc-lnx-01,PAM: User login failed.,5,5503
"May 14, 2026 @ 22:39:34.047",safesoc-lnx-01,SafeAgentSOC S08 Linux sudo authentication scenario marker,6,100763
"May 14, 2026 @ 22:39:34.047",safesoc-lnx-01,SafeAgentSOC run start marker observed,3,100760
"May 14, 2026 @ 22:39:33.569",safesoc-lnx-01,SafeAgentSOC S08 Linux sudo authentication scenario marker,6,100763
"May 14, 2026 @ 22:39:33.566",safesoc-lnx-01,PAM: User login failed.,5,5503
"May 14, 2026 @ 22:39:33.566",safesoc-lnx-01,SafeAgentSOC run start marker observed,3,100760
"May 14, 2026 @ 22:23:39.723",safesoc-lnx-01,SafeAgentSOC run end marker observed,3,100761
"May 14, 2026 @ 22:23:39.716",safesoc-lnx-01,SafeAgentSOC run end marker observed,3,100761
"May 14, 2026 @ 22:23:29.724",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 22:23:29.722",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 22:23:29.719",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 22:23:29.717",safesoc-lnx-01,PAM: Login session closed.,3,5502
"May 14, 2026 @ 22:23:29.715",safesoc-lnx-01,PAM: Login session opened.,3,5501
"May 14, 2026 @ 22:23:29.712",safesoc-lnx-01,Successful sudo to ROOT executed.,3,5402
"May 14, 2026 @ 22:23:23.721",safesoc-lnx-01,Failed attempt to run sudo.,5,5401
"May 14, 2026 @ 22:23:23.713",safesoc-lnx-01,Failed attempt to run sudo.,5,5401
"May 14, 2026 @ 22:23:15.708",safesoc-lnx-01,PAM: User login failed.,5,5503
"May 14, 2026 @ 22:23:15.288",safesoc-lnx-01,PAM: User login failed.,5,5503
"May 14, 2026 @ 22:23:13.708",safesoc-lnx-01,SafeAgentSOC run start marker observed,3,100760
"May 14, 2026 @ 22:23:13.708",safesoc-lnx-01,SafeAgentSOC S08 Linux sudo authentication scenario marker,6,100763
"May 14, 2026 @ 22:23:13.287",safesoc-lnx-01,SafeAgentSOC run start marker observed,3,100760
"May 14, 2026 @ 22:23:13.287",safesoc-lnx-01,SafeAgentSOC S08 Linux sudo authentication scenario marker,6,100763
"May 14, 2026 @ 22:22:59.712",safesoc-lnx-01,syslog: User authentication failure.,5,2501
"May 14, 2026 @ 22:22:59.710",safesoc-lnx-01,syslog: User authentication failure.,5,2501
"May 14, 2026 @ 22:06:27.317",safesoc-lnx-01,syslog: User missed the password more than one time,10,2502
"May 14, 2026 @ 22:06:27.315",safesoc-lnx-01,sshd: authentication failed.,5,5760
"May 14, 2026 @ 22:06:26.935",safesoc-lnx-01,syslog: User missed the password more than one time,10,2502
"May 14, 2026 @ 22:06:26.924",safesoc-lnx-01,sshd: authentication failed.,5,5760
"May 14, 2026 @ 22:06:23.314",safesoc-lnx-01,sshd: authentication failed.,5,5760
"May 14, 2026 @ 22:06:17.312",safesoc-lnx-01,sshd: authentication failed.,5,5760
