timestamp,agent.name,rule.description,rule.level,rule.id
"May 13, 2026 @ 15:44:46.296",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow search and Cortana to use location' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:46.265",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow indexing of encrypted files' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:46.234",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Cortana above lock screen' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:46.184",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Cloud Search' is set to 'Enabled: Disable Cloud Search'.,7,19007
"May 13, 2026 @ 15:44:46.184",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Cortana' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:46.143",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent downloading of enclosures' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:46.112",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not delete temp folders upon exit' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:46.081",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Set time limit for disconnected sessions' is set to 'Enabled: 1 minute'.,7,19007
"May 13, 2026 @ 15:44:46.019",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Set time limit for active but idle Remote Desktop Services sessions' is set to 'Enabled: 15 minutes or less, but not Never (0)'.",7,19007
"May 13, 2026 @ 15:44:45.988",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Set client connection encryption level' is set to 'Enabled: High Level'.,3,19008
"May 13, 2026 @ 15:44:45.958",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require user authentication for remote connections by using Network Level Authentication' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:45.895",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require use of specific security layer for remote (RDP) connections' is set to 'Enabled: SSL'.,7,19007
"May 13, 2026 @ 15:44:45.865",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require secure RPC communication' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.833",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Always prompt for password upon connection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.803",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow WebAuthn redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.772",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow supported Plug and Play device redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.712",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow LPT port redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.695",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow location redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.665",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow drive redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.635",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow COM port redirection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.573",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow UI Automation redirection' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:45.542",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow users to connect remotely by using Remote Desktop Services' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:45.511",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not allow passwords to be saved' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.481",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disable Cloud Clipboard integration for server-to-client data transfer' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.419",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Push To Install service' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.389",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent the usage of OneDrive for file storage' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:45.358",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable news and interests on the taskbar' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:45.312",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on Microsoft Defender Application Guard in Managed Mode' is set to 'Enabled: 1'.,7,19007
"May 13, 2026 @ 15:44:45.281",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Microsoft Defender Application Guard clipboard settings: Clipboard behavior setting' is set to 'Enabled: Enable clipboard operation from an isolated session to the host'.,7,19007
"May 13, 2026 @ 15:44:44.943",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow files to download and save to the host operating system from Microsoft Defender Application Guard' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:44.912",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow data persistence for Microsoft Defender Application Guard' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:44.881",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow camera and microphone access in Microsoft Defender Application Guard' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:44.818",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow auditing events in Microsoft Defender Application Guard' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.788",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Microsoft Defender AntiVirus' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.757",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure detection for potentially unwanted applications' is set to 'Enabled: Block'.,7,19007
"May 13, 2026 @ 15:44:44.726",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on e-mail scanning' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.664",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Scan removable drives' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.633",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Scan packed executables' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:44.602",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Watson events' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:44.541",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on script scanning' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:44.510",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn on behavior monitoring' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:44.480",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off real-time protection' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.447",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Scan all downloaded files and attachments' is set to 'Enabled'.,3,19008
"May 13, 2026 @ 15:44:44.386",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable file hash computation feature' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.354",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent users and apps from accessing dangerous websites' is set to 'Enabled: Block'.,7,19007
"May 13, 2026 @ 15:44:44.323",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Attack Surface Reduction rules: Set the state for each ASR rule' is configured.,7,19007
"May 13, 2026 @ 15:44:44.293",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Attack Surface Reduction rules' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.247",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Join Microsoft MAPS' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.214",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure local setting override for reporting to Microsoft MAPS' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.183",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Block all consumer Microsoft account user authentication' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.163",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Message Service Cloud Sync' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:44.106",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off location' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:44.074",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off shell protocol protected mode' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.044",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off heap termination on corruption' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:44.012",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Data Execution Prevention for Explorer' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:43.951",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off account-based insights, recent, favorite, and recommended files in File Explorer' is set to 'Enabled'.",7,19007
"May 13, 2026 @ 15:44:43.920",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'System: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.",7,19007
"May 13, 2026 @ 15:44:43.889",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'System: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:43.859",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Setup: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.",7,19007
"May 13, 2026 @ 15:44:43.797",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Setup: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:43.781",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Security: Specify the maximum log file size (KB)' is set to 'Enabled: 196,608 or greater'.",7,19007
"May 13, 2026 @ 15:44:43.765",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Security: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:43.749",safesoc-win-01,"CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Application: Specify the maximum log file size (KB)' is set to 'Enabled: 32,768 or greater'.",7,19007
"May 13, 2026 @ 15:44:43.688",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Application: Control Event Log behavior when the log file reaches its maximum size' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:43.439",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable App Installer ms-appinstaller protocol' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:43.346",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable App Installer Hash Override' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:43.316",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable App Installer Experimental Features' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:43.284",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable App Installer' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:43.223",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Download Mode' is NOT set to 'Enabled: Internet'.,3,19009
"May 13, 2026 @ 15:44:43.193",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Toggle user control over Insider builds' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:43.163",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Limit Dump Collection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:43.100",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Limit Diagnostic Log Collection' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:43.069",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enable OneSettings Auditing' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:43.038",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not show feedback notifications' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:43.008",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disable OneSettings Downloads' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.976",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure Authenticated Proxy usage for the Connected User Experience and Telemetry service' is set to 'Enabled: Disable Authenticated Proxy usage'.,7,19007
"May 13, 2026 @ 15:44:42.915",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Diagnostic Data' is set to 'Enabled: Diagnostic data off (not recommended)' or 'Enabled: Send required diagnostic data'.,7,19007
"May 13, 2026 @ 15:44:42.886",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Prevent the use of security questions for local accounts' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.853",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Enumerate administrator accounts on elevation' is set to 'Disabled'.,3,19008
"May 13, 2026 @ 15:44:42.822",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Do not display the password reveal button' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.761",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require pin for pairing' is set to 'Enabled: First Time' OR 'Enabled: Always'.,7,19007
"May 13, 2026 @ 15:44:42.729",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off Microsoft consumer experiences' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.699",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off cloud optimized content' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.668",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Turn off cloud consumer account state content' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.638",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Use of Camera' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:42.602",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Disable new DMA devices when this computer is locked' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.561",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Deny write access to removable drives not protected by BitLocker: Do not allow write access to devices configured in another organization' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:42.531",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Deny write access to removable drives not protected by BitLocker' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.483",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of smart cards on removable data drives: Require use of smart cards on removable data drives' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:42.454",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of smart cards on removable data drives' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:42.437",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of passwords for removable data drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:42.406",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of hardware-based encryption for removable data drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:42.344",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for removable data drives' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:42.313",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Configure storage of BitLocker recovery information to AD DS:' is set to 'Enabled: Backup recovery passwords and key packages'.,7,19007
"May 13, 2026 @ 15:44:42.282",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Save BitLocker recovery information to AD DS for removable data drives' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:42.251",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Omit recovery options from the BitLocker setup wizard' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:42.190",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Recovery Key' is set to 'Enabled: Do not allow 256-bit recovery key'.,7,19007
"May 13, 2026 @ 15:44:42.161",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Recovery Password' is set to 'Enabled: Do not allow 48-digit recovery password'.,7,19007
"May 13, 2026 @ 15:44:42.144",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered: Allow data recovery agent' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:41.804",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected removable drives can be recovered' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.744",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow access to BitLocker-protected removable data drives from earlier versions of Windows' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:41.727",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup: Configure TPM startup key and PIN:' is set to 'Enabled: Do not allow startup key and PIN with TPM'.,7,19007
"May 13, 2026 @ 15:44:41.697",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup: Configure TPM startup key:' is set to 'Enabled: Do not allow startup key with TPM'.,7,19007
"May 13, 2026 @ 15:44:41.666",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup: Configure TPM startup PIN:' is set to 'Enabled: Require startup PIN with TPM'.,7,19007
"May 13, 2026 @ 15:44:41.636",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup: Configure TPM startup:' is set to 'Enabled: Do not allow TPM'.,7,19007
"May 13, 2026 @ 15:44:41.606",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup: Allow BitLocker without a compatible TPM' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:41.543",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Require additional authentication at startup' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.512",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of passwords for operating system drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:41.481",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of hardware-based encryption for operating system drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:41.462",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for operating system drives' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:41.419",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Configure storage of BitLocker recovery information to AD DS:' is set to 'Enabled: Store recovery passwords and key packages'.,7,19007
"May 13, 2026 @ 15:44:41.390",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Allow data recovery agent' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:41.372",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Omit recovery options from the BitLocker setup wizard' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:41.371",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Recovery Key' is set to 'Enabled: Do not allow 256-bit recovery key'.,7,19007
"May 13, 2026 @ 15:44:41.371",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Recovery Password' is set to 'Enabled: Require 48-digit recovery password'.,7,19007
"May 13, 2026 @ 15:44:41.323",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered: Allow data recovery agent' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:41.279",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected operating system drives can be recovered' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.218",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow Secure Boot for integrity validation' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.187",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Allow enhanced PINs for startup' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.164",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of smart cards on fixed data drives: Require use of smart cards on fixed data drives' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:41.140",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of smart cards on fixed data drives' is set to 'Enabled'.,7,19007
"May 13, 2026 @ 15:44:41.124",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of passwords for fixed data drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:41.063",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Configure use of hardware-based encryption for fixed data drives' is set to 'Disabled'.,7,19007
"May 13, 2026 @ 15:44:41.032",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Do not enable BitLocker until recovery information is stored to AD DS for fixed data drives' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:41.001",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Configure storage of BitLocker recovery information to AD DS' is set to 'Enabled: Backup recovery passwords and key packages'.,7,19007
"May 13, 2026 @ 15:44:40.954",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Save BitLocker recovery information to AD DS for fixed data drives' is set to 'Enabled: False'.,7,19007
"May 13, 2026 @ 15:44:40.935",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Omit recovery options from the BitLocker setup wizard' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:40.893",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Recovery Key' is set to 'Enabled: Allow 256-bit recovery key' or higher.,7,19007
"May 13, 2026 @ 15:44:40.878",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Recovery Password' is set to 'Enabled: Allow 48-digit recovery password' or higher.,7,19007
"May 13, 2026 @ 15:44:40.846",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered: Allow data recovery agent' is set to 'Enabled: True'.,7,19007
"May 13, 2026 @ 15:44:40.815",safesoc-win-01,CIS Microsoft Windows 11 Enterprise Benchmark v3.0.0: Ensure 'Choose how BitLocker-protected fixed drives can be recovered' is set to 'Enabled'.,7,19007
