timestamp,agent.name,rule.description,rule.level,rule.id
"May 14, 2026 @ 06:28:44.482",safesoc-lnx-01,The CVE-2023-5574 that affected xserver-xorg-core was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.471",safesoc-lnx-01,The CVE-2025-62230 that affected xserver-xorg-core was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.401",safesoc-lnx-01,The CVE-2025-62231 that affected xserver-xephyr was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.391",safesoc-lnx-01,The CVE-2025-62229 that affected xserver-xephyr was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.380",safesoc-lnx-01,The CVE-2023-5574 that affected xserver-xephyr was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.370",safesoc-lnx-01,The CVE-2025-62230 that affected xserver-xephyr was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.303",safesoc-lnx-01,The CVE-2025-62231 that affected xserver-common was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.292",safesoc-lnx-01,The CVE-2025-62229 that affected xserver-common was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.282",safesoc-lnx-01,The CVE-2023-5574 that affected xserver-common was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.270",safesoc-lnx-01,The CVE-2025-62230 that affected xserver-common was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.206",safesoc-lnx-01,The CVE-2026-34080 that affected xdg-dbus-proxy was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.196",safesoc-lnx-01,The CVE-2026-35177 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.186",safesoc-lnx-01,The CVE-2026-25749 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.175",safesoc-lnx-01,The CVE-2025-53905 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.165",safesoc-lnx-01,The CVE-2026-32249 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.155",safesoc-lnx-01,The CVE-2026-39881 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.144",safesoc-lnx-01,The CVE-2026-28422 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.134",safesoc-lnx-01,The CVE-2026-28421 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.123",safesoc-lnx-01,The CVE-2026-41411 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.113",safesoc-lnx-01,The CVE-2026-28420 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.102",safesoc-lnx-01,The CVE-2026-33412 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.092",safesoc-lnx-01,The CVE-2026-28417 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.081",safesoc-lnx-01,The CVE-2026-26269 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
"May 14, 2026 @ 06:28:44.070",safesoc-lnx-01,The CVE-2026-28418 that affected vim-tiny was solved due to an update in the agent or feed.,3,23502
